appearance_id,game_id,player_id,player_club_id,player_current_club_id,date,player_name,competition_id,yellow_cards,red_cards,goals,assists,minutes_played
4095437_14086,4095437,14086,29,29,03/05/2024,Ashley Young,GB1,0,0,0,0,67
4095437_169801,4095437,169801,1031,1031,03/05/2024,Cauley Woodrow,GB1,0,0,0,0,20
4095437_173504,4095437,173504,29,29,03/05/2024,James Tarkowski,GB1,0,0,0,0,90
4095437_221025,4095437,221025,29,29,03/05/2024,Andr\351 Gomes,GB1,1,0,0,0,36
4095437_246963,4095437,246963,1031,1031,03/05/2024,Carlton Morris,GB1,0,0,0,0,90
4095437_264220,4095437,264220,1031,1031,03/05/2024,Reece Burke,GB1,0,0,0,0,90
4095437_305274,4095437,305274,1031,1031,03/05/2024,Fred Onyedinma,GB1,0,0,0,0,70
4095437_306024,4095437,306024,29,29,03/05/2024,Dominic Calvert-Lewin,GB1,0,0,1,0,80
4095437_319900,4095437,319900,1031,1031,03/05/2024,Elijah Adebayo,GB1,0,0,1,0,80
4095437_343475,4095437,343475,29,29,03/05/2024,Ben Godfrey,GB1,0,0,0,0,90
4095437_344830,4095437,344830,1031,1031,03/05/2024,Tahith Chong,GB1,1,0,0,0,87
4095437_364409,4095437,364409,1031,1031,03/05/2024,Gabriel Osho,GB1,0,0,0,0,90
4095437_381967,4095437,381967,1031,11,03/05/2024,Albert Sambi Lokonga,GB1,0,0,0,1,90
4095437_485706,4095437,485706,29,29,03/05/2024,Amadou Onana,GB1,0,0,0,0,35
4095437_505219,4095437,505219,29,29,03/05/2024,James Garner,GB1,1,0,0,0,55
4095437_548470,4095437,548470,1031,1031,03/05/2024,Teden Mengi,GB1,0,0,0,0,90
4095437_584769,4095437,584769,29,29,03/05/2024,Dwight McNeil,GB1,0,0,0,0,90
4095437_595809,4095437,595809,29,29,03/05/2024,Beto,GB1,0,0,0,0,10
4095437_608175,4095437,608175,1031,1031,03/05/2024,Alfie Doughty,GB1,0,0,0,0,90
4095437_61842,4095437,61842,1031,1031,03/05/2024,Andros Townsend,GB1,0,0,0,0,10
4095437_661053,4095437,661053,29,29,03/05/2024,Jarrad Branthwaite,GB1,0,0,0,0,90
4095437_670688,4095437,670688,29,29,03/05/2024,Chermiti,GB1,0,0,0,0,10
4095437_68390,4095437,68390,29,29,03/05/2024,Seamus Coleman,GB1,0,0,0,0,23
4095437_77757,4095437,77757,1031,1031,03/05/2024,Thomas Kaminski,GB1,0,0,0,0,90
4095430_144028,4095430,144028,11,11,04/05/2024,Leandro Trossard,GB1,0,0,1,0,81
4095430_188077,4095430,188077,989,989,04/05/2024,Ryan Christie,GB1,1,0,0,0,90
4095430_230784,4095430,230784,11,11,04/05/2024,Thomas Partey,GB1,1,0,0,0,90
4095430_249089,4095430,249089,989,989,04/05/2024,Lewis Cook,GB1,0,0,0,0,90
4095430_251106,4095430,251106,989,989,04/05/2024,Enes \334nal,GB1,0,0,0,0,10
4095430_258889,4095430,258889,989,989,04/05/2024,Dominic Solanke,GB1,0,0,0,0,90
4095430_262749,4095430,262749,11,11,04/05/2024,David Raya,GB1,0,0,0,0,90
4095430_309400,4095430,309400,11,11,04/05/2024,Kai Havertz,GB1,1,0,0,0,90
4095430_316264,4095430,316264,11,11,04/05/2024,Martin \330degaard,GB1,0,0,0,0,90
4095430_320411,4095430,320411,989,989,04/05/2024,Philip Billing,GB1,0,0,0,0,19
4095430_330659,4095430,330659,989,989,04/05/2024,Justin Kluivert,GB1,0,0,0,0,89
4095430_331560,4095430,331560,11,11,04/05/2024,Takehiro Tomiyasu,GB1,0,0,0,0,90
4095430_335721,4095430,335721,11,11,04/05/2024,Ben White,GB1,0,0,0,0,90
4095430_357658,4095430,357658,989,989,04/05/2024,Mark Travers,GB1,0,0,0,0,90
4095430_357662,4095430,357662,11,11,04/05/2024,Declan Rice,GB1,0,0,1,1,90
4095430_363205,4095430,363205,11,11,04/05/2024,Gabriel Jesus,GB1,0,0,0,1,4
4095430_433177,4095430,433177,11,11,04/05/2024,Bukayo Saka,GB1,0,0,1,0,86
4095430_435338,4095430,435338,11,11,04/05/2024,Gabriel Magalh\343es,GB1,0,0,0,0,90
4095430_469781,4095430,469781,989,989,04/05/2024,Marcos Senesi,GB1,0,0,0,0,80
4095430_471690,4095430,471690,989,989,04/05/2024,Max Aarons,GB1,0,0,0,0,1
4095430_495666,4095430,495666,11,11,04/05/2024,William Saliba,GB1,0,0,0,0,90
4095430_555076,4095430,555076,989,989,04/05/2024,Romain Faivre,GB1,0,0,0,0,1
4095430_583255,4095430,583255,989,989,04/05/2024,Antoine Semenyo,GB1,0,0,0,0,90
4095430_61841,4095430,61841,989,989,04/05/2024,Adam Smith,GB1,1,0,0,0,89
4095430_655488,4095430,655488,11,11,04/05/2024,Gabriel Martinelli,GB1,0,0,0,0,9
4095430_659089,4095430,659089,989,989,04/05/2024,Ilya Zabarnyi,GB1,0,0,0,0,90
4095430_823231,4095430,823231,989,989,04/05/2024,Dango Ouattara,GB1,0,0,0,0,90
4095430_855256,4095430,855256,989,989,04/05/2024,Alex Scott,GB1,1,0,0,0,71
4095431_123275,4095431,123275,931,931,04/05/2024,Tom Cairney,GB1,0,0,0,0,15
4095431_125714,4095431,125714,1148,1148,04/05/2024,Mark Flekken,GB1,0,0,0,0,90
4095431_148367,4095431,148367,1148,1148,04/05/2024,Christian N\370rgaard,GB1,0,0,0,0,82
4095431_186186,4095431,186186,931,931,04/05/2024,Bobby De Cordova-Reid,GB1,0,0,0,0,15
4095431_203394,4095431,203394,931,931,04/05/2024,Andreas Pereira,GB1,0,0,0,0,75
4095431_204103,4095431,204103,931,931,04/05/2024,Adama Traor\351,GB1,0,0,0,0,26
4095431_206040,4095431,206040,931,931,04/05/2024,Ra\372l Jim\351nez,GB1,0,0,0,0,26
4095431_242631,4095431,242631,931,931,04/05/2024,Alex Iwobi,GB1,0,0,0,0,90
4095431_245056,4095431,245056,931,931,04/05/2024,Sa\u0161a Luki\u0107,GB1,0,0,0,0,75
4095431_251664,4095431,251664,1148,1148,04/05/2024,Ivan Toney,GB1,0,0,0,0,90
4095431_257455,4095431,257455,931,931,04/05/2024,Jo\343o Palhinha,GB1,0,0,0,0,90
4095431_262226,4095431,262226,931,931,04/05/2024,Timothy Castagne,GB1,0,0,0,0,90
4095431_270171,4095431,270171,1148,1148,04/05/2024,Vitaly Janelt,GB1,0,0,0,0,66
4095431_272622,4095431,272622,931,931,04/05/2024,Issa Diop,GB1,0,0,0,0,90
4095431_279455,4095431,279455,931,931,04/05/2024,Harry Wilson,GB1,0,0,0,0,1
4095431_282429,4095431,282429,1148,148,04/05/2024,Sergio Reguil\363n,GB1,1,0,0,0,90
4095431_328658,4095431,328658,1148,1148,04/05/2024,Kristoffer Ajer,GB1,0,0,0,0,45
4095431_349701,4095431,349701,931,931,04/05/2024,Antonee Robinson,GB1,0,0,0,0,90
4095431_388165,4095431,388165,1148,1148,04/05/2024,Yoane Wissa,GB1,0,0,0,0,24
4095431_391005,4095431,391005,1148,1148,04/05/2024,Mads Roerslev,GB1,0,0,0,0,45
4095431_413039,4095431,413039,1148,1148,04/05/2024,Bryan Mbeumo,GB1,0,0,0,0,90
4095431_421637,4095431,421637,1148,1148,04/05/2024,Frank Onyeka,GB1,0,0,0,0,8
4095431_442248,4095431,442248,1148,1148,04/05/2024,Ethan Pinnock,GB1,0,0,0,0,90
4095431_461883,4095431,461883,931,931,04/05/2024,Calvin Bassey,GB1,1,0,0,0,90
4095431_469050,4095431,469050,1148,1148,04/05/2024,Nathan Collins,GB1,0,0,0,0,90
4095431_473050,4095431,473050,1148,1148,04/05/2024,Kevin Schade,GB1,0,0,0,0,8
4095431_52769,4095431,52769,931,931,04/05/2024,Willian,GB1,0,0,0,0,64
4095431_540941,4095431,540941,1148,1148,04/05/2024,Mikkel Damsgaard,GB1,0,0,0,0,82
4095431_644401,4095431,644401,1148,1148,04/05/2024,Keane Lewis-Potter,GB1,0,0,0,0,66
4095431_717411,4095431,717411,1148,1148,04/05/2024,Yegor Yarmolyuk,GB1,0,0,0,0,24
4095431_72476,4095431,72476,931,931,04/05/2024,Bernd Leno,GB1,0,0,0,0,90
4095431_735571,4095431,735571,931,931,04/05/2024,Rodrigo Muniz,GB1,0,0,0,0,64
4095433_123682,4095433,123682,762,762,04/05/2024,Callum Wilson,GB1,1,0,1,0,69
4095433_134270,4095433,134270,762,762,04/05/2024,Dan Burn,GB1,0,0,0,0,90
4095433_184528,4095433,184528,762,762,04/05/2024,Emil Krafth,GB1,0,0,0,0,90
4095433_199527,4095433,199527,762,762,04/05/2024,Jacob Murphy,GB1,0,0,0,2,69
4095433_242606,4095433,242606,1132,1132,04/05/2024,Josh Cullen,GB1,0,0,0,0,90
4095433_272999,4095433,272999,762,762,04/05/2024,Miguel Almir\363n,GB1,0,0,0,0,13
4095433_293281,4095433,293281,1132,1132,04/05/2024,Jacob Bruun Larsen,GB1,0,0,0,0,62
4095433_293569,4095433,293569,1132,1132,04/05/2024,Josh Brownhill,GB1,1,0,0,0,85
4095433_333014,4095433,333014,1132,1132,04/05/2024,Sander Berge,GB1,0,0,0,0,90
4095433_333241,4095433,333241,762,762,04/05/2024,Joelinton,GB1,0,0,0,0,13
4095433_346707,4095433,346707,762,762,04/05/2024,Sean Longstaff,GB1,0,0,1,0,77
4095433_349066,4095433,349066,762,762,04/05/2024,Alexander Isak,GB1,0,0,1,0,77
4095433_371021,4095433,371021,1132,1132,04/05/2024,Arijanet Muric,GB1,0,0,0,0,90
4095433_392179,4095433,392179,1132,1132,04/05/2024,Hjalmar Ekdal,GB1,0,0,0,0,45
4095433_398065,4095433,398065,762,762,04/05/2024,Harvey Barnes,GB1,0,0,0,0,21
4095433_401320,4095433,401320,1132,1132,04/05/2024,Dara O'Shea,GB1,0,0,1,0,90
4095433_467623,4095433,467623,1132,1132,04/05/2024,Lyle Foster,GB1,0,0,0,0,85
4095433_468249,4095433,468249,1132,1132,04/05/2024,Vitinho,GB1,0,0,0,0,90
4095433_503733,4095433,503733,762,762,04/05/2024,Anthony Gordon,GB1,0,0,0,1,85
4095433_503981,4095433,503981,762,762,04/05/2024,Tino Livramento,GB1,0,0,0,0,90
4095433_520624,4095433,520624,762,762,04/05/2024,Bruno Guimar\343es,GB1,0,0,1,0,90
4095433_548729,4095433,548729,1132,1132,04/05/2024,Zeki Amdouni,GB1,0,0,0,0,5
4095433_567576,4095433,567576,762,762,04/05/2024,Elliot Anderson,GB1,1,0,0,0,21
4095433_670858,4095433,670858,762,762,04/05/2024,Lewis Hall,GB1,0,0,0,0,90
4095433_711969,4095433,711969,1132,1132,04/05/2024,Lorenz Assignon,GB1,0,0,0,0,90
4095433_743498,4095433,743498,1132,1132,04/05/2024,Wilson Odobert,GB1,0,0,0,0,90
4095433_74960,4095433,74960,762,762,04/05/2024,Martin Dubravka,GB1,0,0,0,0,90
4095433_787232,4095433,787232,1132,631,04/05/2024,David Datro Fofana,GB1,0,0,0,0,5
4095433_842341,4095433,842341,1132,1132,04/05/2024,Maxime Est\350ve,GB1,1,0,0,0,45
4095433_89231,4095433,89231,1132,1132,04/05/2024,J\363hann Berg Gudmundsson,GB1,0,0,0,1,28
4095433_92469,4095433,92469,762,762,04/05/2024,Matt Ritchie,GB1,0,0,0,0,5
4095438_170934,4095438,170934,543,543,04/05/2024,Mario Lemina,GB1,1,0,0,0,45
4095438_177476,4095438,177476,281,281,04/05/2024,Nathan Ak\351,GB1,0,0,0,0,69
4095438_186590,4095438,186590,281,281,04/05/2024,John Stones,GB1,0,0,0,0,21
4095438_203460,4095438,203460,281,281,04/05/2024,Jack Grealish,GB1,0,0,0,0,10
4095438_231572,4095438,231572,543,543,04/05/2024,N\351lson Semedo,GB1,1,0,0,0,90
4095438_238223,4095438,238223,281,281,04/05/2024,Ederson,GB1,0,0,0,0,90
4095438_241641,4095438,241641,281,281,04/05/2024,Bernardo Silva,GB1,0,0,0,0,80
4095438_249994,4095438,249994,543,543,04/05/2024,Jos\351 S\341,GB1,0,0,0,0,90
4095438_284730,4095438,284730,281,281,04/05/2024,Manuel Akanji,GB1,0,0,0,0,90
4095438_292246,4095438,292246,543,543,04/05/2024,Hee-chan Hwang,GB1,0,0,1,0,87
4095438_357565,4095438,357565,281,281,04/05/2024,Rodri,GB1,0,0,0,2,90
4095438_406635,4095438,406635,281,281,04/05/2024,Phil Foden,GB1,0,0,0,1,80
4095438_418560,4095438,418560,281,281,04/05/2024,Erling Haaland,GB1,0,0,4,0,82
4095438_438001,4095438,438001,543,543,04/05/2024,Santiago Bueno,GB1,0,0,0,0,19
4095438_450050,4095438,450050,543,543,04/05/2024,Jean-Ricner Bellegarde,GB1,0,0,0,0,45
4095438_475959,4095438,475959,281,281,04/05/2024,Josko Gvardiol,GB1,0,0,0,1,90
4095438_486049,4095438,486049,281,281,04/05/2024,J\351r\351my Doku,GB1,0,0,0,0,10
4095438_51471,4095438,51471,281,281,04/05/2024,Mateo Kovacic,GB1,0,0,0,0,90
4095438_517894,4095438,517894,543,543,04/05/2024,Matheus Cunha,GB1,0,0,0,0,76
4095438_525247,4095438,525247,543,543,04/05/2024,Max Kilman,GB1,0,0,0,0,90
4095438_576024,4095438,576024,281,281,04/05/2024,Juli\341n \301lvarez,GB1,0,0,1,0,8
4095438_578391,4095438,578391,543,543,04/05/2024,Rayan A\357t-Nouri,GB1,0,0,0,0,90
4095438_601883,4095438,601883,281,281,04/05/2024,Matheus Nunes,GB1,0,0,0,0,11
4095438_606718,4095438,606718,543,543,04/05/2024,Toti,GB1,0,0,0,0,90
4095438_649020,4095438,649020,543,543,04/05/2024,Boubacar Traor\351,GB1,1,0,0,0,90
4095438_698678,4095438,698678,543,543,04/05/2024,Hugo Bueno,GB1,0,0,0,0,71
4095438_735570,4095438,735570,543,543,04/05/2024,Jo\343o Gomes,GB1,1,0,0,0,90
4095438_74230,4095438,74230,543,543,04/05/2024,Pablo Sarabia,GB1,0,0,0,0,14
4095438_88755,4095438,88755,281,281,04/05/2024,Kevin De Bruyne,GB1,0,0,0,0,79
4095438_95424,4095438,95424,281,281,04/05/2024,Kyle Walker,GB1,0,0,0,0,90
4095439_1005649,4095439,1005649,703,703,04/05/2024,Murillo,GB1,0,0,0,0,90
4095439_108725,4095439,108725,703,703,04/05/2024,Chris Wood,GB1,0,0,0,0,90
4095439_127202,4095439,127202,703,703,04/05/2024,Matz Sels,GB1,0,0,0,0,90
4095439_128909,4095439,128909,350,350,04/05/2024,Jack Robinson,GB1,0,0,0,0,90
4095439_142310,4095439,142310,703,703,04/05/2024,Willy Boly,GB1,0,0,0,1,90
4095439_198516,4095439,198516,703,703,04/05/2024,Harry Toffolo,GB1,0,0,0,0,7
4095439_218087,4095439,218087,350,350,04/05/2024,Ben Osborn,GB1,0,0,0,0,90
4095439_236490,4095439,236490,703,703,04/05/2024,Ola Aina,GB1,0,0,0,0,90
4095439_291200,4095439,291200,703,703,04/05/2024,Moussa Niakhat\351,GB1,0,0,0,0,23
4095439_295313,4095439,295313,703,703,04/05/2024,Taiwo Awoniyi,GB1,0,0,0,0,1
4095439_322985,4095439,322985,350,350,04/05/2024,Gustavo Hamer,GB1,0,0,0,0,90
4095439_377468,4095439,377468,350,350,04/05/2024,Anel Ahmedhodzic,GB1,2,0,0,0,90
4095439_389253,4095439,389253,350,350,04/05/2024,Auston Trusty,GB1,0,0,0,0,90
4095439_392768,4095439,392768,703,703,04/05/2024,Callum Hudson-Odoi,GB1,0,0,2,0,90
4095439_402733,4095439,402733,703,703,04/05/2024,Gonzalo Montiel,GB1,1,0,0,0,83
4095439_425902,4095439,425902,703,703,04/05/2024,Ryan Yates,GB1,0,0,1,0,90
4095439_426192,4095439,426192,350,350,04/05/2024,Ben Brereton D\355az,GB1,0,0,1,0,90
4095439_429014,4095439,429014,703,703,04/05/2024,Morgan Gibbs-White,GB1,0,0,0,1,90
4095439_465717,4095439,465717,350,350,04/05/2024,Jayden Bogle,GB1,0,0,0,0,90
4095439_497291,4095439,497291,703,703,04/05/2024,Nicol\341s Dom\355nguez,GB1,0,0,0,0,1
4095439_533662,4095439,533662,350,350,04/05/2024,Cameron Archer,GB1,0,0,0,0,74
4095439_583189,4095439,583189,703,703,04/05/2024,Anthony Elanga,GB1,0,0,0,0,67
4095439_583199,4095439,583199,350,281,04/05/2024,James McAtee,GB1,0,0,0,0,24
4095439_61697,4095439,61697,350,350,04/05/2024,Wes Foderingham,GB1,0,0,0,0,90
4095439_663581,4095439,663581,350,350,04/05/2024,Vini Souza,GB1,0,0,0,0,16
4095439_746739,4095439,746739,350,350,04/05/2024,Andre Brooks,GB1,0,0,0,0,66
4095439_808509,4095439,808509,703,703,04/05/2024,Danilo,GB1,0,0,0,1,90
4095439_874066,4095439,874066,350,350,04/05/2024,Oliver Arblaster,GB1,0,0,0,0,90
4095432_111195,4095432,111195,1237,1237,05/05/2024,Jo\353l Veltman,GB1,0,0,0,0,90
4095432_126664,4095432,126664,405,405,05/05/2024,Lucas Digne,GB1,0,0,0,0,90
4095432_148153,4095432,148153,1237,1237,05/05/2024,Lewis Dunk,GB1,0,0,0,0,90
4095432_193098,4095432,193098,405,405,05/05/2024,\301lex Moreno,GB1,0,0,0,0,1
4095432_193116,4095432,193116,405,405,05/05/2024,John McGinn,GB1,0,0,0,0,90
4095432_212847,4095432,212847,1237,1237,05/05/2024,Adam Webster,GB1,0,0,0,0,90
4095432_215118,4095432,215118,405,405,05/05/2024,Calum Chambers,GB1,0,0,0,0,1
4095432_324358,4095432,324358,405,405,05/05/2024,Ollie Watkins,GB1,0,0,0,0,90
4095432_329145,4095432,329145,405,405,05/05/2024,Diego Carlos,GB1,0,0,0,0,90
4095432_380350,4095432,380350,1237,1237,05/05/2024,Igor,GB1,0,0,0,0,90
4095432_384461,4095432,384461,1237,1237,05/05/2024,Jakub Moder,GB1,0,0,0,0,2
4095432_387626,4095432,387626,405,405,05/05/2024,Leon Bailey,GB1,0,0,0,0,90
4095432_395516,4095432,395516,405,405,05/05/2024,Moussa Diaby,GB1,0,0,0,0,73
4095432_399776,4095432,399776,405,405,05/05/2024,Pau Torres,GB1,0,0,0,0,90
4095432_413403,4095432,413403,405,405,05/05/2024,Ezri Konsa,GB1,0,0,0,0,90
4095432_423744,4095432,423744,1237,1237,05/05/2024,Billy Gilmour,GB1,0,0,0,0,88
4095432_425334,4095432,425334,405,405,05/05/2024,Matty Cash,GB1,1,0,0,0,64
4095432_447661,4095432,447661,405,405,05/05/2024,Douglas Luiz,GB1,0,0,0,0,90
4095432_503743,4095432,503743,405,405,05/05/2024,Morgan Rogers,GB1,0,0,0,0,26
4095432_565093,4095432,565093,1237,1237,05/05/2024,Bart Verbruggen,GB1,0,0,0,0,90
4095432_626724,4095432,626724,1237,1237,05/05/2024,Jo\343o Pedro,GB1,0,0,1,0,90
4095432_649317,4095432,649317,405,405,05/05/2024,Jhon Dur\341n,GB1,0,0,0,0,17
4095432_658536,4095432,658536,1237,1237,05/05/2024,Simon Adingra,GB1,1,0,0,0,90
4095432_660867,4095432,660867,1237,1237,05/05/2024,Julio Enciso,GB1,0,0,0,0,29
4095432_67063,4095432,67063,1237,1237,05/05/2024,Danny Welbeck,GB1,0,0,0,0,88
4095432_75458,4095432,75458,405,405,05/05/2024,Robin Olsen,GB1,0,0,0,0,90
4095432_82873,4095432,82873,1237,1237,05/05/2024,Pascal Gro\337,GB1,1,0,0,0,90
4095432_849410,4095432,849410,1237,1237,05/05/2024,Valent\355n Barco,GB1,0,0,0,0,1
4095432_973085,4095432,973085,1237,1237,05/05/2024,Carlos Baleba,GB1,0,0,0,0,2
4095432_983989,4095432,983989,1237,1237,05/05/2024,Facundo Buonanotte,GB1,0,0,0,0,61
4095434_104124,4095434,104124,379,379,05/05/2024,Michail Antonio,GB1,0,0,0,0,70
4095434_120629,4095434,120629,379,379,05/05/2024,Alphonse Areola,GB1,0,0,0,0,90
4095434_134294,4095434,134294,379,379,05/05/2024,Danny Ings,GB1,0,0,0,0,20
4095434_157509,4095434,157509,379,379,05/05/2024,Kurt Zouma,GB1,0,0,0,0,90
4095434_157672,4095434,157672,379,379,05/05/2024,Vladim\355r Coufal,GB1,0,0,0,0,90
4095434_181579,4095434,181579,379,379,05/05/2024,James Ward-Prowse,GB1,0,0,0,0,45
4095434_181778,4095434,181778,379,379,05/05/2024,Emerson,GB1,1,0,0,0,90
4095434_283628,4095434,283628,379,379,05/05/2024,Tomas Soucek,GB1,0,0,0,0,90
4095434_284857,4095434,284857,631,631,05/05/2024,Marc Cucurella,GB1,1,0,0,0,90
4095434_29241,4095434,29241,631,631,05/05/2024,Thiago Silva,GB1,0,0,0,1,82
4095434_314875,4095434,314875,379,379,05/05/2024,Jarrod Bowen,GB1,0,0,0,0,90
4095434_344381,4095434,344381,631,631,05/05/2024,Christopher Nkunku,GB1,0,0,0,0,14
4095434_346314,4095434,346314,631,631,05/05/2024,Trevoh Chalobah,GB1,0,0,0,0,83
4095434_386047,4095434,386047,631,631,05/05/2024,Axel Disasi,GB1,0,0,0,0,8
4095434_401356,4095434,401356,379,379,05/05/2024,Edson \301lvarez,GB1,0,0,0,0,45
4095434_444523,4095434,444523,379,379,05/05/2024,Lucas Paquet\341,GB1,1,0,0,0,76
4095434_463603,4095434,463603,631,631,05/05/2024,Beno\356t Badiashile,GB1,0,0,0,0,90
4095434_465555,4095434,465555,631,631,05/05/2024,Djordje Petrovic,GB1,0,0,0,0,90
4095434_48002,4095434,48002,379,379,05/05/2024,Angelo Ogbonna,GB1,1,0,0,0,90
4095434_488362,4095434,488362,631,631,05/05/2024,Conor Gallagher,GB1,0,0,1,0,90
4095434_503987,4095434,503987,631,631,05/05/2024,Noni Madueke,GB1,0,0,1,1,76
4095434_537860,4095434,537860,631,631,05/05/2024,Mykhaylo Mudryk,GB1,0,0,0,0,76
4095434_543499,4095434,543499,379,379,05/05/2024,Mohammed Kudus,GB1,0,0,0,0,90
4095434_568177,4095434,568177,631,631,05/05/2024,Cole Palmer,GB1,0,0,1,0,89
4095434_620322,4095434,620322,631,631,05/05/2024,Malo Gusto,GB1,0,0,0,0,7
4095434_622380,4095434,622380,631,631,05/05/2024,Cesare Casadei,GB1,0,0,0,0,14
4095434_687626,4095434,687626,631,631,05/05/2024,Mois\351s Caicedo,GB1,0,0,0,1,90
4095434_776890,4095434,776890,631,631,05/05/2024,Nicolas Jackson,GB1,0,0,2,1,90
4095434_790992,4095434,790992,631,631,05/05/2024,Alfie Gilchrist,GB1,0,0,0,0,1
4095434_92571,4095434,92571,379,379,05/05/2024,Aaron Cresswell,GB1,0,0,0,0,14
4095436_105470,4095436,105470,31,31,05/05/2024,Alisson,GB1,0,0,0,0,90
4095436_139208,4095436,139208,31,31,05/05/2024,Virgil van Dijk,GB1,0,0,0,0,90
4095436_146310,4095436,146310,31,31,05/05/2024,Wataru Endo,GB1,0,0,0,0,65
4095436_148455,4095436,148455,31,31,05/05/2024,Mohamed Salah,GB1,0,0,1,1,90
4095436_234803,4095436,234803,31,31,05/05/2024,Andrew Robertson,GB1,0,0,1,0,64
4095436_256178,4095436,256178,31,31,05/05/2024,Joe Gomez,GB1,0,0,0,0,26
4095436_286047,4095436,286047,148,148,05/05/2024,Guglielmo Vicario,GB1,0,0,0,0,90
4095436_294057,4095436,294057,148,148,05/05/2024,James Maddison,GB1,0,0,0,0,29
4095436_314353,4095436,314353,31,31,05/05/2024,Trent Alexander-Arnold,GB1,1,0,0,0,90
4095436_348795,4095436,348795,148,148,05/05/2024,Giovani Lo Celso,GB1,0,0,0,0,15
4095436_354362,4095436,354362,148,148,05/05/2024,Rodrigo Bentancur,GB1,0,0,0,0,61
4095436_355915,4095436,355915,148,148,05/05/2024,Cristian Romero,GB1,0,0,0,0,90
4095436_378710,4095436,378710,148,148,05/05/2024,Richarlison,GB1,0,0,1,1,29
4095436_406638,4095436,406638,148,148,05/05/2024,Oliver Skipp,GB1,0,0,0,0,29
4095436_410425,4095436,410425,148,148,05/05/2024,Yves Bissouma,GB1,1,0,0,0,90
4095436_431755,4095436,431755,148,148,05/05/2024,Dejan Kulusevski,GB1,0,0,0,0,61
4095436_434675,4095436,434675,31,31,05/05/2024,Cody Gakpo,GB1,0,0,1,1,90
4095436_451276,4095436,451276,31,31,05/05/2024,Dominik Szoboszlai,GB1,0,0,0,0,7
4095436_470607,4095436,470607,148,148,05/05/2024,Brennan Johnson,GB1,0,0,0,1,90
4095436_476344,4095436,476344,148,148,05/05/2024,Emerson Royal,GB1,1,0,0,0,61
4095436_478573,4095436,478573,31,31,05/05/2024,Ryan Gravenberch,GB1,0,0,0,0,15
4095436_480692,4095436,480692,31,31,05/05/2024,Luis D\355az,GB1,0,0,0,0,75
4095436_534033,4095436,534033,31,31,05/05/2024,Alexis Mac Allister,GB1,0,0,0,0,75
4095436_546543,4095436,546543,31,31,05/05/2024,Darwin N\372\361ez,GB1,0,0,0,0,15
4095436_553875,4095436,553875,148,148,05/05/2024,Pedro Porro,GB1,0,0,0,0,90
4095436_557459,4095436,557459,148,148,05/05/2024,Micky van de Ven,GB1,1,0,0,0,90
4095436_565822,4095436,565822,31,31,05/05/2024,Harvey Elliott,GB1,0,0,1,1,83
4095436_568693,4095436,568693,148,148,05/05/2024,Pape Matar Sarr,GB1,1,0,0,0,75
4095436_632349,4095436,632349,31,31,05/05/2024,Jarell Quansah,GB1,0,0,0,0,90
4095436_864799,4095436,864799,31,31,05/05/2024,Stefan Bajcetic,GB1,0,0,0,0,25
904095404_1082850,4095404,1082850,631,631,15/04/2024,Deivid Washington,GB1,0,0,0,0,2
4095436_91845,4095436,91845,148,148,05/05/2024,Heung-min Son,GB1,0,0,1,0,90
4095404_118534,4095404,118534,29,29,15/04/2024,Michael Keane,GB1,1,0,0,0,33
4095404_127187,4095404,127187,29,29,15/04/2024,Abdoulaye Doucour\351,GB1,0,0,0,0,90
4095404_130164,4095404,130164,29,29,15/04/2024,Jordan Pickford,GB1,0,0,0,0,90
4095404_14086,4095404,14086,29,29,15/04/2024,Ashley Young,GB1,1,0,0,0,90
4095404_173504,4095404,173504,29,29,15/04/2024,James Tarkowski,GB1,1,0,0,0,90
4095404_221025,4095404,221025,29,29,15/04/2024,Andr\351 Gomes,GB1,0,0,0,0,45
4095404_284857,4095404,284857,631,631,15/04/2024,Marc Cucurella,GB1,0,0,0,1,90
4095404_29241,4095404,29241,631,631,15/04/2024,Thiago Silva,GB1,0,0,0,0,90
4095404_316125,4095404,316125,631,631,15/04/2024,Ben Chilwell,GB1,0,0,0,0,10
4095404_343475,4095404,343475,29,29,15/04/2024,Ben Godfrey,GB1,0,0,0,0,1
4095404_346314,4095404,346314,631,631,15/04/2024,Trevoh Chalobah,GB1,0,0,0,0,90
4095404_404842,4095404,404842,29,29,15/04/2024,Vitaliy Mykolenko,GB1,0,0,0,0,90
4095404_424015,4095404,424015,29,29,15/04/2024,Nathan Patterson,GB1,0,0,0,0,45
4095404_465555,4095404,465555,631,631,15/04/2024,Djordje Petrovic,GB1,0,0,0,0,90
4095404_485706,4095404,485706,29,29,15/04/2024,Amadou Onana,GB1,0,0,0,0,45
4095404_488362,4095404,488362,631,631,15/04/2024,Conor Gallagher,GB1,0,0,0,0,90
4095404_503987,4095404,503987,631,631,15/04/2024,Noni Madueke,GB1,0,0,0,0,72
4095404_505219,4095404,505219,29,29,15/04/2024,James Garner,GB1,1,0,0,0,45
4095404_537860,4095404,537860,631,631,15/04/2024,Mykhaylo Mudryk,GB1,1,0,0,0,80
4095404_568177,4095404,568177,631,631,15/04/2024,Cole Palmer,GB1,0,0,4,0,80
4095404_584769,4095404,584769,29,29,15/04/2024,Dwight McNeil,GB1,0,0,0,0,90
4095404_595809,4095404,595809,29,29,15/04/2024,Beto,GB1,0,0,0,0,90
